,time,mean,std
644,21:28:00,1358.0,14.599412904
645,21:30:00,1363.875,10.5483580307
646,21:32:00,1363.25,11.1066260789
647,21:34:00,1357.75,18.9340962288
648,21:36:00,1354.625,17.9677290083
649,21:38:00,1351.875,14.951707977
650,21:40:00,1355.25,17.2025745581
651,21:42:00,1355.5,10.7304639761
652,21:44:00,1355.0,11.8200797677
653,21:46:00,1355.125,14.0146606911
654,21:48:00,1360.5,17.4928556845
655,21:50:00,1357.125,24.9023091299
656,21:52:00,1344.0,18.1422947044
657,21:54:00,1347.125,23.7693530172
658,21:56:00,1351.875,27.8025564087
659,21:58:00,1352.875,25.1307296239
660,22:00:00,1354.125,26.0956345556
661,22:02:00,1356.125,22.2032011849
662,22:04:00,1357.0,26.83281573
663,22:06:00,1354.25,21.1778185845
664,22:08:00,1357.5,20.7019667803
665,22:10:00,1352.0,19.42752098
666,22:12:00,1354.25,22.4292538568
667,22:14:00,1352.875,25.1477775218
668,22:16:00,1351.75,25.7834387599
669,22:18:00,1353.0,31.3262403319
670,22:20:00,1361.0,23.4946802489
671,22:22:00,1363.125,18.3726310426
672,22:24:00,1362.875,24.4273704801
673,22:26:00,1358.875,23.7693530172
674,22:28:00,1361.375,25.7623063519
675,22:30:00,1360.125,24.0620477694
676,22:32:00,1356.5,19.8566289759
677,22:34:00,1367.5,21.6465107713
678,22:36:00,1366.14285714,17.9947082168
679,22:38:00,1358.0,22.9844668045
680,22:40:00,1351.0,18.1567251085
681,22:42:00,1356.125,20.286783171
682,22:44:00,1359.75,18.6910979575
683,22:46:00,1356.375,17.7839213095
684,22:48:00,1364.625,22.2192805593
685,22:50:00,1362.375,15.3244668982
686,22:52:00,1372.0,17.0126003723
687,22:54:00,1368.625,21.2934429881
688,22:56:00,1366.25,20.3171285935
689,22:58:00,1369.125,19.6936356652
690,23:00:00,1363.25,16.9431823626
691,23:02:00,1367.57142857,17.2419753592
692,23:04:00,1363.875,12.8667622745
693,23:06:00,1367.375,10.5280238276
694,23:08:00,1377.375,11.963486114
695,23:10:00,1370.5,13.9078600593
696,23:12:00,1362.25,14.1799657465
697,23:14:00,1358.875,12.6427562546
698,23:16:00,1358.75,16.1753781144
